head	relation	tail
https://w3id.org/hi-ontology#PreserveAndCurateArchivalKnowledgeGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#DecisionEvent_PolicySimulation	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#Justification_SimulationResults
https://w3id.org/hi-ontology#ArchivalCurationTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#ArchivalFootageAISystem
https://w3id.org/hi-ontology#PersonalizedLearningSupportTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Adaptiveness
https://w3id.org/hi-ontology#KnowledgeFormalizationExecution_01	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#KnowledgeAcquisitionInteraction_01
https://w3id.org/hi-ontology#ClinicalDecisionSupportTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#Clinician
n47762aed17b147d09183eb76ca0fa70bb7	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#ClinicalRecommendationTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#PreserveAndCurateArchivalKnowledgeGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#ArchiveVideoSegmentationTask
n47762aed17b147d09183eb76ca0fa70bb22	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Restriction
https://w3id.org/hi-ontology#DecisionEvent_EnvironmentReconstruction	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#AI_PaleoReconstructionAssistant
https://w3id.org/hi-ontology#RefinePolicyScenariosTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#QualitativeExpertJudgment
https://w3id.org/hi-ontology#hasMethodConcept	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#PolicyAnalyst	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#VRDialogueTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#HumanParticipant
https://w3id.org/hi-ontology#Transparency	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#isInfluencedBy	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#DecisionConfidence	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#LeahTeacher	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#TechnologyEnthusiasm
https://w3id.org/hi-ontology#PolicySimulationModel	https://w3id.org/hi-ontology#hasMethod	https://w3id.org/hi-ontology#AgentBasedSocialSimulationMethod
https://w3id.org/hi-ontology#EducationalPlanningExecution	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#ImproveLearningOutcomesGoal
https://w3id.org/hi-ontology#DrivingSupportUseCase	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#BrainImagingData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#PositiveReinforcementInteraction_01	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#Alex
https://w3id.org/hi-ontology#LongTermChatbotMemoryUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#ConversationalAIDomain
https://w3id.org/hi-ontology#CausalDiscoveryModel	https://w3id.org/hi-ontology#hasMethod	https://w3id.org/hi-ontology#LinearRegressionMethod
https://w3id.org/hi-ontology#CoCreation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Method
https://w3id.org/hi-ontology#HybridHumanPolicyTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#ABSSSimulationSystem
n47762aed17b147d09183eb76ca0fa70bb9	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	https://w3id.org/hi-ontology#Agent
https://w3id.org/hi-ontology#hasInputData	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Model
https://w3id.org/hi-ontology#hasCapabilityConcept	http://www.w3.org/2000/01/rdf-schema#range	http://www.w3.org/2004/02/skos/core#Concept
https://w3id.org/hi-ontology#TeacherUser	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#CooperativeCuisine
https://w3id.org/hi-ontology#KnowledgeFormalizationExecution_01	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#FormalizeKnowledgeGoal
https://w3id.org/hi-ontology#VRDialogueInteraction	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#ProteinAnalysisExecution	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#PredictedProteinStructureData
https://w3id.org/hi-ontology#PersonalizedLearningSupportExecution_01	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#PersonalizedLearningSupportTask
https://w3id.org/hi-ontology#DrivingRecommendationExecution_01	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#DrivingRecommendationData
https://w3id.org/hi-ontology#DecisionEvent_GazeInteraction1	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#Recommendation_GazePersonalizedResponse
https://w3id.org/hi-ontology#FaceMatchingHardSetTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#HumanFaceMatchingJudgment
https://w3id.org/hi-ontology#hasContextConcept	http://www.w3.org/2000/01/rdf-schema#range	http://www.w3.org/2004/02/skos/core#Concept
https://w3id.org/hi-ontology#LongTermMemoryExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#KnowledgeAcquisitionBottleneckContext	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#HumanFaceMatchingJudgment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#ABSSWhatIfAnalysisExecution	https://w3id.org/hi-ontology#realizesTask	https://w3id.org/hi-ontology#RefinePolicyScenariosTask
https://w3id.org/hi-ontology#EvaluateStrategiesTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#HILLInspectionModel_Instance	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#CIFAR10ImageData
https://w3id.org/hi-ontology#Human_User	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#UserState_HighVisualAttention
https://w3id.org/hi-ontology#SimulatedWorldContext	https://w3id.org/hi-ontology#hasInfluenceOn	https://w3id.org/hi-ontology#CausalDiscoveryTeam
https://w3id.org/hi-ontology#ABSSWhatIfAnalysisExecution	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#SupportHealthcarePolicyDecisionsGoal
https://w3id.org/hi-ontology#ChildAssessmentTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#HumanFaceMatcher	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#HumanFaceMatchingJudgment
https://w3id.org/hi-ontology#TrustCalibrationExecution	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#DetectTrustCalibrationGoal
https://w3id.org/hi-ontology#EEGTrustSignalData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#DrivingRecommendationData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#GPT_4o_mini	https://w3id.org/hi-ontology#hasMethod	https://w3id.org/hi-ontology#Hybrid
https://w3id.org/hi-ontology#ProteinAnalysisExecution	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#IdentifyNeuroprotectiveProteinsGoal
https://w3id.org/hi-ontology#Responsibility	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#CulturalHeritageSteward	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Negotiation
https://w3id.org/hi-ontology#MaintainLongTermConversationGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#LongTermMemoryRetrievalTask
https://w3id.org/hi-ontology#requiresCapability	http://www.w3.org/2002/07/owl#inverseOf	https://w3id.org/hi-ontology#allowsTask
https://w3id.org/hi-ontology#ProteinInterpretationInteraction	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#hasExperiment	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Evaluation
https://w3id.org/hi-ontology#Interaction_CollaborativeGameStrategy	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#AI_TrustGameTeammate
https://w3id.org/hi-ontology#SupportSafeDrivingGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#DrivingSupportTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#AdultUser
https://w3id.org/hi-ontology#isAssignedToTask	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Agent
https://w3id.org/hi-ontology#hasAgentInvolved	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#DecisionSupportEvaluation	https://w3id.org/hi-ontology#hasExperiment	https://w3id.org/hi-ontology#NoMachineExperiment
https://w3id.org/hi-ontology#NaoRobot	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#ReactiveResponse
https://w3id.org/hi-ontology#ArchiveVideoSegmentationExecution	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#ArchivalGovernanceInteraction
https://w3id.org/hi-ontology#ClinicalJudgment	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#ProteinAnalysisTask
https://w3id.org/hi-ontology#AlexLearningSupportUseCase	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#MaintainLongTermConversationGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#DrivingSupportTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#TeslaAutosteer
https://w3id.org/hi-ontology#PolicySimulationTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#PolicyAnalyst
https://w3id.org/hi-ontology#InteractiveMLInspectionContext	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#CodeGenerationController	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#RefinePolicyScenariosTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#SituationalAwareness	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#HumanAIDecisionRelianceContext	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#hasRoleConcept	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Agent
https://w3id.org/hi-ontology#AlexLearningSupportTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#TeacherUser
https://w3id.org/hi-ontology#EnableCollaborativeGameplayGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#FaceMatchingStudyContext	https://w3id.org/hi-ontology#hasInfluenceOn	https://w3id.org/hi-ontology#FaceMatchingHITeam
https://w3id.org/hi-ontology#executesTask	http://www.w3.org/2002/07/owl#propertyChainAxiom	n47762aed17b147d09183eb76ca0fa70bb16
https://w3id.org/hi-ontology#hasMember	http://www.w3.org/2000/01/rdf-schema#range	https://w3id.org/hi-ontology#Agent
https://w3id.org/hi-ontology#ABSSWhatIfAnalysisExecution	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#HealthcarePolicyMaker
https://w3id.org/hi-ontology#Interaction_LifestyleRecommendation	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#AI_SocialHealthCoach
https://w3id.org/hi-ontology#AlexLearningSupportTeam	https://w3id.org/hi-ontology#hasGoal	https://w3id.org/hi-ontology#SupportPersonalizedLearningGoal
https://w3id.org/hi-ontology#Task_LifestyleRecommendation	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Responsibility
https://w3id.org/hi-ontology#GameplayInteraction_01	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#ChildUser
https://w3id.org/hi-ontology#FaceMatchingTaskExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#DAG20PureRandomStrategyExperiment	https://w3id.org/hi-ontology#hasMetricTested	https://w3id.org/hi-ontology#StrategyPerformanceMetric
https://w3id.org/hi-ontology#hasDomain	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#hasMember	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#HITeam
https://w3id.org/hi-ontology#Interaction_TrustCalibration	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#Human_User
https://w3id.org/hi-ontology#DrivingRecommendationExecution_01	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#SupportSafeDrivingGoal
https://w3id.org/hi-ontology#HumanDSSInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#HumanFaceMatcher
https://w3id.org/hi-ontology#LearningSupportPlanningInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#AnnaTherapist
https://w3id.org/hi-ontology#VRConversationalInteractionUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#VirtualRealityDomain
https://w3id.org/hi-ontology#ArchivalSegmentationModel	https://w3id.org/hi-ontology#hasOutputData	https://w3id.org/hi-ontology#TaggedArchivalSegments
https://w3id.org/hi-ontology#hasInfluenceOn	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#ArchivalCurationUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#CulturalHeritageDomain
https://w3id.org/hi-ontology#LongTermMemoryRetrievalExecution	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#LongMemoDialogueData
https://w3id.org/hi-ontology#RepeatedInterventionsExecution	https://w3id.org/hi-ontology#hasInteractionEpisode	https://w3id.org/hi-ontology#CausalDiscoveryInteraction
https://w3id.org/hi-ontology#TrustAssessmentSystem	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#PolicyAnalyst	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#PolicySimulationExecution
https://w3id.org/hi-ontology#ArchivalSegmentationModel	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Model
https://w3id.org/hi-ontology#AutonomousCausalLearner	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#ArchivalFootageAISystem	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#ReinforcementLearningSupport
https://w3id.org/hi-ontology#TrustCalibrationExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Experiment
https://w3id.org/hi-ontology#TeslaAutosteer	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#CausalDiscoveryModel	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Model
https://w3id.org/hi-ontology#Recommendation_PolicyOption	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#hasCapability	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Agent
https://w3id.org/hi-ontology#hasDomain	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#TrustCalibrationInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#ClinicianAgent
https://w3id.org/hi-ontology#InterveneOnActionableNodes	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#ConsentAndGovernanceNegotiationExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#AlphaFoldPredictionModel	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#ProteinSequenceDataset
https://w3id.org/hi-ontology#ApplyLinearRegression	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#BehavioristApproach	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#ChildAssessmentTask
https://w3id.org/hi-ontology#CodeGenerationInteraction_01	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#Clinician	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#TrustInAutomation
https://w3id.org/hi-ontology#KnowledgeFormalizationTeam	https://w3id.org/hi-ontology#hasGoal	https://w3id.org/hi-ontology#FormalizeKnowledgeGoal
https://w3id.org/hi-ontology#BrainAgeEvaluation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Evaluation
https://w3id.org/hi-ontology#ArchivalCurationTeam	https://w3id.org/hi-ontology#hasGoal	https://w3id.org/hi-ontology#PreserveAndCurateArchivalKnowledgeGoal
https://w3id.org/hi-ontology#EducationDomain	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Domain
https://w3id.org/hi-ontology#ImproveFaceMatchingDecisionsGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#AssessInfluenceAndConfirmationTask
https://w3id.org/hi-ontology#TrustCalibrationExecution	https://w3id.org/hi-ontology#usesModel	https://w3id.org/hi-ontology#TrustAssessmentModel_Instance
https://w3id.org/hi-ontology#SpreadingActivation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Method
https://w3id.org/hi-ontology#ThreeDimensionalModelGeneration	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#ProteinModelGenerationTask
https://w3id.org/hi-ontology#ClinicalDecisionSupportTeam	https://w3id.org/hi-ontology#hasMember	https://w3id.org/hi-ontology#ClinicalAIDecisionSupportTool
https://w3id.org/hi-ontology#ScientificDataProcessing	https://w3id.org/hi-ontology#allowsTask	https://w3id.org/hi-ontology#ProteinAnalysisTask
https://w3id.org/hi-ontology#hasInteractionModalityConcept	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#StrategyComparisonEvaluation	https://w3id.org/hi-ontology#hasExperiment	https://w3id.org/hi-ontology#DAG20MaxStrategyExperiment
https://w3id.org/hi-ontology#ImproveCybersecurityResponseGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#GraphMemoMemorySystem	https://w3id.org/hi-ontology#hasMethod	https://w3id.org/hi-ontology#SpreadingActivation
https://w3id.org/hi-ontology#hasCapability	http://www.w3.org/2000/01/rdf-schema#range	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#BrainAgeAssessmentExecution	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#BrainImagingData
https://w3id.org/hi-ontology#BrainAgeAssessmentExecution	https://w3id.org/hi-ontology#towardsGoal	https://w3id.org/hi-ontology#SupportBrainAgeInterpretationGoal
https://w3id.org/hi-ontology#FaceMatchingDecisionSupportUseCase	https://w3id.org/hi-ontology#hasDomain	https://w3id.org/hi-ontology#BiometricsAndForensicsDomain
https://w3id.org/hi-ontology#GuidedLearningInteraction	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#LeahTeacher
n47762aed17b147d09183eb76ca0fa70bb4	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	n47762aed17b147d09183eb76ca0fa70bb5
https://w3id.org/hi-ontology#DataGovernanceNegotiationTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#PublicPolicySimulationUseCase	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#UseCase
https://w3id.org/hi-ontology#MLPractitionerAgent	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#Context	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
https://w3id.org/hi-ontology#ProteinAnalysisExecution	https://w3id.org/hi-ontology#hasInputData	https://w3id.org/hi-ontology#ProteinSequenceDataset
n47762aed17b147d09183eb76ca0fa70bb18	http://www.w3.org/2002/07/owl#onClass	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#ClinicianAgent	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#HumanAIDecisionRelianceContext
https://w3id.org/hi-ontology#MemoryAugmentedDialogueInteraction_01	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
https://w3id.org/hi-ontology#ExplainabilityTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Transparency
https://w3id.org/hi-ontology#ProvideMatchingSuggestions	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Capability
https://w3id.org/hi-ontology#AutonomousCausalLearner	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#RepeatedInterventionsExecution
https://w3id.org/hi-ontology#ChildAssessmentExecution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#TaskExecution
https://w3id.org/hi-ontology#PromptSpecificationData	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#Alex	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#PersonalizedLearningContext
https://w3id.org/hi-ontology#performedBy	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#ObjectProperty
https://w3id.org/hi-ontology#isInfluencedBy	http://www.w3.org/2000/01/rdf-schema#range	https://w3id.org/hi-ontology#Context
https://w3id.org/hi-ontology#HybridHumanPolicyModelingUseCase	https://w3id.org/hi-ontology#hasHITeam	https://w3id.org/hi-ontology#HybridHumanPolicyTeam
https://w3id.org/hi-ontology#CybersecurityExpert	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#FormalRuleGenerationTask	https://w3id.org/hi-ontology#requiresCapability	https://w3id.org/hi-ontology#Communication
https://w3id.org/hi-ontology#hasOutputData	http://www.w3.org/2000/01/rdf-schema#range	https://w3id.org/hi-ontology#Data
https://w3id.org/hi-ontology#IdentifyNeuroprotectiveProteinsGoal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Goal
https://w3id.org/hi-ontology#ArchiveVideoSegmentationExecution	https://w3id.org/hi-ontology#performedBy	https://w3id.org/hi-ontology#ArchivalFootageAISystem
n47762aed17b147d09183eb76ca0fa70bb14	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	n47762aed17b147d09183eb76ca0fa70bb15
https://w3id.org/hi-ontology#Clinician	https://w3id.org/hi-ontology#operatesInContext	https://w3id.org/hi-ontology#DiagnosticUncertaintyContext
https://w3id.org/hi-ontology#ClinicalRecommendationTask	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Task
https://w3id.org/hi-ontology#ChildUser	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
https://w3id.org/hi-ontology#VRConversationalAgent	https://w3id.org/hi-ontology#performsExecution	https://w3id.org/hi-ontology#GazeAwareDialogueExecution
https://w3id.org/hi-ontology#SupportSafeDrivingGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#UserIntentionResolutionTask
https://w3id.org/hi-ontology#Interaction_CollaborativeGameStrategy	https://w3id.org/hi-ontology#hasAgentInvolved	https://w3id.org/hi-ontology#Human_User
https://w3id.org/hi-ontology#DrEmilyChen	https://w3id.org/hi-ontology#hasCapability	https://w3id.org/hi-ontology#ClinicalJudgment
https://w3id.org/hi-ontology#BrainAgePredictionTeam	https://w3id.org/hi-ontology#hasGoal	https://w3id.org/hi-ontology#SupportBrainAgeInterpretationGoal
https://w3id.org/hi-ontology#PolicySimulationTeam	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HITeam
https://w3id.org/hi-ontology#operatesInContext	http://www.w3.org/2000/01/rdf-schema#domain	https://w3id.org/hi-ontology#Agent
n47762aed17b147d09183eb76ca0fa70bb3	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	n47762aed17b147d09183eb76ca0fa70bb4
https://w3id.org/hi-ontology#ReconstructHiddenCausalDAGGoal	https://w3id.org/hi-ontology#requiresTask	https://w3id.org/hi-ontology#InferCausalLinksTask
https://w3id.org/hi-ontology#Interaction_LifestyleRecommendation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#Interaction
n47762aed17b147d09183eb76ca0fa70bb5	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	https://w3id.org/hi-ontology#Agent
https://w3id.org/hi-ontology#CollaborativeGameplayTeam	https://w3id.org/hi-ontology#isInfluencedBy	https://w3id.org/hi-ontology#GeometryFriends
https://w3id.org/hi-ontology#AISecuritySystem	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#ArtificialAgent
https://w3id.org/hi-ontology#Therapist	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	https://w3id.org/hi-ontology#HumanAgent
